OBJECTID,type,subtype,x,y,TAZ
2981,6, Medical Centers,46.7038644,24.71146,825
2982,6, Clinics,46.7290603,24.6711549,1155
2983,6, Training Centers,46.6988283,24.565064,1424
2984,2, Restaurants,46.7530055,24.6943084,255
2985,2, Restaurants,46.6955231,24.6803154,1040
2986,4, Entertainment,46.741563,24.672376,241
2987,3, Shopping and Services,46.7985493,24.7344151,919
2988,2, Restaurants,46.7082962,24.6730293,1056
2989,2, Restaurants,46.6715565,24.6914141,36
2990,2, Restaurants,46.6743639,24.688611,841
2991,6, Clinics,46.7888395,24.7654331,142
2992,6, Medical Centers,46.6813506,24.715127,831
2993,6, Clinics,46.567779,24.5847315,464
2994,6, Clinics,46.6772909,24.6217469,191
2995,5, Mosques,46.7555415,24.7341058,912
2996,3, Shopping and Services,46.6844318,24.5469264,1421
2997,3, Shopping and Services,46.6847485,24.5467061,1421
2998,3, Shopping and Services,46.7061225,24.5624862,1430
2999,2, Restaurants,46.6151193,24.5709439,1399
3000,2, Restaurants,46.7607418,24.7653381,888
3001,5, Consultants and Contractors,46.6569031,24.7203017,22
3002,0, Other,46.7531639,24.7643518,888
3003,6, Clinics,46.7090674,24.6757441,221
3004,5, Consultants and Contractors,46.7309423,24.6836407,1148
3005,5, Consultants and Contractors,46.7656503,24.7323009,137
3006,2, Restaurants,46.6974923,24.711264,851
3007,2, Restaurants,46.7066005,24.6917773,112
3008,1, Hotels and Furnished Apartments,46.6894427,24.7773,721
3009,6, Government Schools,46.7045752,24.5974732,331
3010,6, Government Schools,46.707209,24.5927985,332
3011,6, Government Schools,46.7174359,24.6201684,1353
3012,1, Hotels and Furnished Apartments,46.7496605,24.7547752,132
3013,3, Shopping and Services,46.7049198,24.6117839,1275
3014,5, Factories,46.833227,24.6136045,379
3015,3, Shopping and Services,46.7049198,24.6117839,1275
3016,6, Government Schools,46.735693,24.6277493,311
3017,5, Factories,46.8349928,24.6128585,379
3018,5, Factories,46.8367101,24.611966,379
3019,5, Factories,46.8346468,24.611031,379
3020,5, Factories,46.8371111,24.6112307,379
3021,5, Factories,46.8350503,24.6102901,379
3022,5, Factories,46.8354829,24.6095082,379
3023,5, Factories,46.7803073,24.6068619,401
3024,5, Factories,46.7885417,24.603697,401
3025,5, Factories,46.7760286,24.6068634,401
3026,5, Factories,46.7764158,24.6066445,401
3027,5, Factories,46.7770911,24.6058302,401
3028,5, Factories,46.776787,24.6070817,401
3029,5, Factories,46.8385898,24.7516154,492
3030,5, Factories,46.8388907,24.7516867,492
3031,5, Factories,46.8390689,24.7517306,492
3032,5, Factories,46.8391883,24.7517584,492
3033,5, Factories,46.839314,24.7517878,492
3034,5, Factories,46.839439,24.7518147,492
3035,5, Factories,46.8395624,24.7518399,492
3036,5, Factories,46.8398123,24.7518952,492
3037,5, Factories,46.839935,24.7519202,492
3038,6, Private Schools,46.7092013,24.7004386,107
3039,3, Shopping and Services,46.7149065,24.6300043,282
3040,3, Shopping and Services,46.7081883,24.6274792,280
3041,4, Entertainment,46.6371843,24.6815402,46
3042,5, Consultants and Contractors,46.7238403,24.6703773,1137
3043,5, Consultants and Contractors,46.7154466,24.7020577,111
3044,3, Shopping and Services,46.7105187,24.6274735,1259
3045,6, Medical Centers,46.7113364,24.7476794,80
3046,6, Clinics,46.7010678,24.7501513,84
3047,6, Clinics,46.6904609,24.7711434,721
3048,6, Clinics,46.7718989,24.7503551,137
3049,5, Mosques,46.7301838,24.6319531,1478
3050,6, Clinics,46.6821113,24.716178,831
3051,2, Restaurants,46.6734212,24.6887366,36
3052,2, Restaurants,46.6753331,24.7578562,718
3053,6, Medical Centers,46.7789552,24.7485987,139
3054,4, Entertainment,46.6267125,24.6811576,46
3055,4, Entertainment,46.7855489,24.8575339,443
3056,4, Entertainment,46.7562674,24.8419574,127
3057,6, Hospitals,46.7060705,24.6848095,110
3058,3, Shopping and Services,46.7945385,24.7121743,354
3059,5, Mosques,46.6573848,24.5783563,474
3060,3, Shopping and Services,46.815966,24.7463491,997
3061,5, Mosques,46.8935257,24.7951506,368
3062,5, Mosques,46.7823035,24.6965843,355
3063,5, Mosques,46.7829676,24.7035262,354
3064,5, Mosques,46.7865974,24.6979866,354
3065,5, Mosques,46.8092655,24.7082628,356
3066,5, Mosques,46.806976,24.7177347,922
3067,5, Mosques,46.8098863,24.698841,962
3068,6, Clinics,46.5874345,24.5848853,468
3069,2, Restaurants,46.7135182,24.6895779,112
3070,2, Restaurants,46.7403359,24.7987096,727
3071,6, Private Schools,46.7543079,24.7596549,888
3072,5, Banks,46.5763921,24.7509474,3
3073,2, Restaurants,46.6824056,24.5960628,168
3074,2, Restaurants,46.6824056,24.5960638,168
3075,2, Restaurants,46.6774048,24.5928286,166
3076,4, Entertainment,46.645733,24.5760932,163
3077,4, Entertainment,46.6166189,24.5897015,1391
3078,5, Factories,46.7721633,24.6075842,393
3079,5, Factories,46.77237,24.6068887,393
3080,2, Restaurants,46.7403362,24.7987103,727
3081,5, Consultants and Contractors,46.7385432,24.6549463,247
3082,5, Consultants and Contractors,46.7786842,24.7017594,351
3083,4, Entertainment,46.7681978,24.7419448,137
3084,2, Restaurants,46.7403362,24.7987103,727
3085,1, Hotels and Furnished Apartments,46.6939038,24.6809182,1040
3086,5, Factories,46.8022995,24.6353514,378
3087,5, Factories,46.8037941,24.6328162,378
3088,5, Factories,46.8401848,24.7520105,492
3089,5, Factories,46.8404168,24.7521495,492
3090,5, Factories,46.8493963,24.7306759,490
3091,5, Factories,46.8171959,24.6959298,973
3092,5, Factories,46.7996004,24.6469984,373
3093,5, Factories,46.803774,24.6474278,1471
3094,5, Factories,46.7993752,24.6457153,373
3095,5, Factories,46.8411691,24.6938615,982
3096,5, Factories,46.8368653,24.6879783,983
3097,1, Hotels and Furnished Apartments,46.7956041,24.7503651,144
3098,6, Clinics,46.7188502,24.6392234,285
3099,3, Shopping and Services,46.7786352,24.7231935,913
3100,1, Hotels and Furnished Apartments,46.8274517,24.742051,363
3101,6, Clinics,46.6639452,24.5742275,1411
3102,5, Factories,46.8969958,24.5453748,404
3103,5, Factories,46.8984741,24.5459921,404
3104,5, Factories,46.8990394,24.5480352,404
3105,5, Factories,46.8879672,24.5422821,404
3106,1, Hotels and Furnished Apartments,46.7447307,24.7504678,132
3107,1, Hotels and Furnished Apartments,46.7245815,24.6379063,1262
3108,2, Restaurants,46.6564171,24.7244483,784
3109,2, Restaurants,46.659443,24.7246052,784
3110,2, Restaurants,46.6681835,24.7092291,826
3111,6, Private Schools,46.8227352,24.7606953,146
3112,6, Private Schools,46.7759786,24.7100119,914
3113,6, Private Schools,46.8092991,24.7353375,358
3114,6, Private Schools,46.8206651,24.7420411,359
3115,6, Private Schools,46.8142027,24.7302292,358
3116,6, Private Schools,46.8306271,24.7351034,359
3117,6, Private Schools,46.7873358,24.6929306,354
3118,3, Shopping and Services,46.7806304,24.703366,354
3119,3, Shopping and Services,46.8332563,24.7331513,362
3120,5, Mosques,46.6734104,24.7638832,712
3121,5, Mosques,46.7813331,24.6432897,345
3122,5, Mosques,46.7303809,24.6345177,1476
3123,5, Mosques,46.7374629,24.6208649,302
3124,2, Restaurants,46.7795515,24.7241011,913
3125,2, Restaurants,46.6961144,24.6805705,1040
3126,2, Restaurants,46.7922252,24.7105967,354
3127,3, Shopping and Services,46.7065018,24.6121457,1275
3128,6, Medical Centers,46.71953,24.6400074,285
3129,6, Clinics,46.7836065,24.7782385,898
3130,6, Medical Centers,46.7512261,24.6871233,257
3131,6, Clinics,46.6787852,24.5540161,1426
3132,5, Mosques,46.5652011,24.5826848,1381
3133,5, Mosques,46.7111512,24.6791785,1051
3134,5, Mosques,46.7185511,24.780751,82
3135,6, Private Schools,46.8399335,24.6963092,984
3136,6, Government Schools,46.8461694,24.69488,982
3137,6, Private Schools,46.7645856,24.5885748,1324
3138,6, Private Schools,46.7821739,24.5954324,1326
3139,6, Private Schools,46.7811126,24.5861783,395
3140,6, Private Schools,46.782081,24.5835971,395
3141,6, Private Schools,46.7864543,24.5758628,395
3142,6, Government Schools,46.9810866,24.4407266,688
3143,6, Private Schools,46.686734,24.5649922,383
3144,5, Mosques,46.7406459,24.629556,325
3145,5, Mosques,46.7202429,24.6362962,1261
3146,5, Mosques,46.7015871,24.7824381,722
3147,2, Restaurants,46.7097481,24.6910295,112
3148,5, Banks,46.6861138,24.6858859,876
3149,5, Mosques,46.6802134,24.7500933,754
3150,5, Factories,46.8046468,24.6347009,378
3151,5, Factories,46.8145724,24.58357,402
3152,5, Factories,46.8168093,24.5823255,402
3153,5, Factories,46.8186034,24.5808622,402
3154,1, Hotels and Furnished Apartments,46.7024771,24.6918836,112
3155,1, Hotels and Furnished Apartments,46.7029235,24.6910801,112
3156,3, Shopping and Services,46.8208241,24.7265241,362
3157,2, Restaurants,46.6644879,24.5723838,1411
3158,6, Private Schools,46.7499692,24.7860958,124
3159,6, Training Centers,46.6660519,24.7734722,584
3160,3, Shopping and Services,46.698293,24.6828797,879
3161,2, Restaurants,46.6565318,24.7232569,784
3162,2, Restaurants,46.6569299,24.7234249,784
3163,2, Restaurants,46.6747416,24.7606174,718
3164,5, Banks,46.6921286,24.6906802,878
3165,6, Government Schools,46.3725661,24.9238242,687
3166,5, Banks,46.7698508,24.6789225,923
3167,6, Government Schools,46.8228287,24.7383349,359
3168,6, Government Schools,46.8346653,24.7152363,1003
3169,0, Other,46.6806997,24.7148657,831
3170,2, Restaurants,46.7563636,24.7666256,888
3171,6, Government Schools,46.7747246,24.5883665,1325
3172,6, Government Schools,46.7789637,24.5918306,1326
3173,5, Factories,46.7810892,24.6052593,401
3174,5, Factories,46.781607,24.6034897,401
3175,5, Factories,46.7898128,24.6000609,401
3176,1, Hotels and Furnished Apartments,46.6966354,24.7152225,835
3177,5, Factories,46.7416546,24.6305596,325
3178,5, Factories,46.753685,24.6344727,322
3179,5, Factories,46.7548471,24.6345869,322
3180,3, Shopping and Services,46.7614344,24.7474004,137
3181,3, Shopping and Services,46.767075,24.7508904,137
3182,1, Hotels and Furnished Apartments,46.6929323,24.6744982,108
3183,1, Hotels and Furnished Apartments,46.6922872,24.6741175,108
3184,1, Hotels and Furnished Apartments,46.691736,24.6749137,108
3185,1, Hotels and Furnished Apartments,46.8027814,24.7554928,144
3186,3, Shopping and Services,46.7049198,24.6117839,1275
3187,5, Factories,46.8891322,24.5391975,404
3188,1, Hotels and Furnished Apartments,46.6498071,24.5921787,1111
3189,1, Hotels and Furnished Apartments,46.7046202,24.5645178,1430
3190,3, Shopping and Services,46.7056721,24.6122804,1275
3191,4, Entertainment,46.6812181,24.5526008,1423
3192,4, Entertainment,46.6169108,24.5700963,1399
3193,4, Entertainment,46.7974424,24.6850478,951
3194,5, Mosques,46.7028553,24.5961679,169
3195,4, Entertainment,46.5787997,24.5769723,465
3196,4, Entertainment,46.5628668,24.5788427,466
3197,3, Shopping and Services,46.8037275,24.7298094,918
3198,6, Clinics,46.7529144,24.7340517,912
3199,5, Mosques,46.6817298,24.6202275,210
3200,5, Mosques,46.6656026,24.6381948,176
3201,5, Mosques,46.6956248,24.6370022,200
3202,2, Restaurants,46.7031377,24.9587236,678
3203,5, Mosques,46.5708328,24.631091,1455
3204,5, Mosques,46.8646526,24.6725135,660
3205,2, Restaurants,46.7049367,24.6502469,1215
3206,2, Restaurants,46.6730838,24.7153481,789
3207,6, Clinics,46.7038464,24.6032737,1093
3208,6, Private Schools,46.8337486,24.7267302,362
3209,6, Private Schools,46.8418067,24.7215347,1007
3210,6, Clinics,46.6918128,24.7196439,836
3211,6, Medical Centers,46.6833136,24.7158631,833
3212,2, Restaurants,46.6973607,24.7118408,852
3213,1, Hotels and Furnished Apartments,46.619697,24.568812,470
3214,3, Shopping and Services,46.7746977,24.5933343,1325
3215,4, Entertainment,46.8395346,24.749365,1018
3216,5, Banks,46.67554,24.6844694,38
3217,6, Clinics,46.6967444,24.5484806,386
3218,4, Entertainment,46.7704514,24.7209657,136
3219,4, Entertainment,46.7653939,24.6921285,252
3220,4, Entertainment,46.6740864,24.7127938,829
3221,4, Entertainment,46.6210554,24.6753382,46
3222,5, Consultants and Contractors,46.686673,24.6779246,42
3223,6, Government Schools,46.7635366,24.7472695,137
3224,6, Government Schools,46.7677843,24.7472849,137
3225,6, Government Schools,46.7691032,24.7481045,137
3226,6, Government Schools,46.7705115,24.7426951,137
3227,6, Government Schools,46.7734952,24.7427423,137
3228,6, Government Schools,46.7749412,24.7407947,137
3229,6, Government Schools,46.7645519,24.7323106,135
3230,6, Government Schools,46.7583598,24.7308459,135
3231,6, Government Schools,46.8389795,24.7279064,364
3232,6, Government Schools,46.8382603,24.7490546,1018
3233,6, Government Schools,46.6142147,24.5876253,1392
3234,6, Government Schools,46.6177883,24.5873096,1393
3235,6, Government Schools,46.6172592,24.5848371,1392
3236,6, Government Schools,46.612978,24.586689,1392
3237,5, Governmental Authorities,46.7008377,24.6427363,197
3238,5, Governmental Authorities,46.7249601,24.6585956,1201
3239,5, Governmental Authorities,46.7269274,24.6600266,1201
3240,1, Hotels and Furnished Apartments,46.763689,24.7480967,137
3241,1, Hotels and Furnished Apartments,46.7686813,24.751182,137
3242,1, Hotels and Furnished Apartments,46.7501418,24.7397331,912
3243,1, Hotels and Furnished Apartments,46.7508231,24.7381971,912
3244,5, Factories,46.8902696,24.5386208,404
3245,5, Factories,46.8919147,24.5389103,404
3246,5, Factories,46.892505,24.5396793,404
3247,5, Factories,46.8935177,24.5384346,404
3248,5, Factories,46.8946206,24.5371606,404
3249,5, Factories,46.8954262,24.5378046,404
3250,5, Factories,46.8931311,24.5405117,404
3251,5, Factories,46.8943482,24.5397326,404
3252,5, Factories,46.8950483,24.5392844,404
3253,5, Factories,46.8963604,24.5384398,404
3254,5, Factories,46.9002906,24.5496673,404
3255,5, Factories,46.9011726,24.5495081,404
3256,5, Factories,46.902259,24.5532307,404
3257,5, Factories,46.9043428,24.5518966,404
3258,5, Factories,46.9031567,24.5558411,404
3259,5, Factories,46.9034456,24.5543709,404
3260,5, Factories,46.9063359,24.553808,404
3261,5, Factories,46.9063858,24.55249,404
3262,1, Hotels and Furnished Apartments,46.6996275,24.6866925,112
3263,5, Factories,46.7378785,24.6464553,319
3264,6, Government Schools,46.7803443,24.5881456,1326
3265,6, Government Schools,46.7806546,24.5875813,1326
3266,6, Government Schools,46.7808757,24.5747888,394
3267,6, Government Schools,46.7765755,24.5929193,1326
3268,6, Government Schools,46.7707167,24.5894149,1325
3269,6, Government Schools,46.7825924,24.5891574,1326
3270,6, Government Schools,46.7828926,24.5886066,1326
3271,6, Government Schools,46.7862468,24.5877651,395
3272,6, Government Schools,46.7847231,24.5849901,395
3273,5, Factories,46.912081,24.5324633,1366
3274,5, Factories,46.9081258,24.5368533,1366
3275,5, Factories,46.9095607,24.5359352,1366
3276,5, Factories,46.9101508,24.5355577,1366
3277,5, Factories,46.9106128,24.5349979,1366
3278,3, Shopping and Services,46.7049198,24.6117839,1275
3279,6, Private Schools,46.8388336,24.7268347,364
3280,6, Private Schools,46.7917189,24.6947811,938
3281,6, Private Schools,46.8067362,24.6920708,930
3282,6, Private Schools,46.8294355,24.7435142,363
3283,6, Medical Centers,46.6841942,24.6953245,844
3284,6, Hospitals,46.7010558,24.6906248,112
3285,1, Hotels and Furnished Apartments,46.8125855,24.7598873,907
3286,1, Hotels and Furnished Apartments,46.8103095,24.7630309,906
3287,5, Factories,46.7460652,24.6413393,321
3288,1, Hotels and Furnished Apartments,46.7651707,24.7632696,133
3289,1, Hotels and Furnished Apartments,46.8029258,24.755297,144
3290,1, Hotels and Furnished Apartments,46.764167,24.7626494,133
3291,5, Factories,46.7405559,24.6437301,319
3292,1, Hotels and Furnished Apartments,46.817038,24.7721763,909
3293,1, Hotels and Furnished Apartments,46.7152828,24.6867653,219
3294,5, Mosques,46.7146723,24.6208929,1339
3295,1, Hotels and Furnished Apartments,46.626851,24.5655407,470
3296,5, Mosques,46.8152237,24.7013055,357
3297,2, Restaurants,46.6747546,24.761315,718
3298,6, Private Schools,46.7118093,24.5586443,387
3299,3, Shopping and Services,46.6250444,24.5870917,1395
3300,6, Universities and Colleges,46.6185287,24.7227185,14
3301,3, Shopping and Services,46.8265818,24.7257512,362
3302,4, Entertainment,46.6953502,24.5967289,168
3303,4, Entertainment,46.7600225,24.8430801,127
3304,3, Shopping and Services,46.6724245,24.7109946,826
3305,3, Shopping and Services,46.6930634,24.6783666,1040
3306,4, Entertainment,46.686844,24.6891529,874
3307,6, Private Schools,46.6870345,24.5549871,1423
3308,6, Private Schools,46.6914455,24.5568518,1430
3309,6, Private Schools,46.7027892,24.5748539,1433
3310,6, Private Schools,46.7015337,24.5662795,1424
3311,1, Hotels and Furnished Apartments,46.7532697,24.7416463,912
3312,5, Factories,46.900121,24.5428447,404
3313,5, Factories,46.9025173,24.5459674,404
3314,5, Factories,46.9039636,24.5466175,404
3315,5, Factories,46.9035061,24.5473073,404
3316,5, Factories,46.9016798,24.5415315,404
3317,5, Factories,46.9031594,24.5434634,404
3318,5, Factories,46.903846,24.5430232,404
3319,5, Factories,46.9056057,24.5459878,404
3320,5, Factories,46.9059578,24.5464466,404
3321,5, Factories,46.8987827,24.5306281,404
3322,5, Factories,46.8994767,24.53153,404
3323,5, Factories,46.9012906,24.5338943,404
3324,5, Factories,46.9018987,24.534687,404
3325,5, Factories,46.9038485,24.541198,404
3326,5, Factories,46.9043358,24.5418325,404
3327,5, Factories,46.904428,24.540669,404
3328,5, Factories,46.9071083,24.5448037,404
3329,1, Hotels and Furnished Apartments,46.7746719,24.7749641,891
3330,1, Hotels and Furnished Apartments,46.815189,24.7186192,1001
3331,1, Hotels and Furnished Apartments,46.8457437,24.7162251,1006
3332,1, Hotels and Furnished Apartments,46.8450594,24.7170303,1006
3333,3, Shopping and Services,46.768211,24.7184419,350
3334,6, Private Schools,46.8085737,24.7383211,995
3335,6, Private Schools,46.7717116,24.7126176,350
3336,6, Government Schools,46.7927523,24.7219288,915
3337,6, Government Schools,46.7816155,24.7465423,139
3338,6, Government Schools,46.7821395,24.7458381,139
3339,6, Government Schools,46.7258372,24.6156565,1300
3340,5, Factories,46.9115539,24.5265966,1366
3341,6, Medical Centers,46.6763802,24.7652137,714
3342,1, Hotels and Furnished Apartments,46.7072675,24.6845985,110
3343,5, Factories,46.7460213,24.64066,321
3344,5, Factories,46.7430397,24.6390115,324
3345,6, Government Schools,46.7819362,24.7456273,139
3346,6, Government Schools,46.7908314,24.7401467,140
3347,6, Government Schools,46.8078098,24.7580439,906
